96305350,黃金榮耀－卡莉船長,此卡名的①②③效果1回合各僅能使用1次。\n①：我方生命值低於對方的場合才能發動。此卡從手牌特殊召喚。\n②：此卡召喚‧特殊召喚成功的場合才能發動。從牌組將1張「黃金榮耀」陷阱卡加入手牌。\n③：此卡送入墓地的場合，以我方場上1體從額外牌組特殊召喚的「黃金榮耀」怪獸為對象才能發動。把我方墓地最多3張「黃金榮耀」卡除外，該怪獸攻擊力上升的卡數量×500。
96316857,回收,我方回合準備階段時，每支付300，即可選擇我方墓地1張怪獸卡以外的卡回到牌組最下方。
96331676,寶玉的祈禱,①：把我方魔法與陷阱區域1張「寶玉獸」卡送入墓地，以對方場上1張卡為對象才能發動。該卡破壞。
96334243,忒修斯的魔棲物,協調怪獸二體
96345188,RR－模擬伯勞,此卡名的②效果1回合僅能使用1次。\n①：此卡召喚‧特殊召喚成功的回合1次，我方主要階段才能發動 。我方場上所有「RR」怪獸的等級上升1。\n②：此卡在我方回合送入墓地的場合，該回合的我方主要階段把墓地的此卡除外才能發動。從牌組把此卡名以外1張「RR」卡加入手牌。
96352326,太陽之魔術師　埃達,此卡名的①②效果1回合各僅能使用1次。\n①：此卡召喚‧反轉的場合才能發動。從手牌‧牌組把此卡名以外1體守備力1500的魔法使族怪獸裡側守備表示特殊召喚。\n②：對方主要階段才能發動。選擇我方場上1體裡側表示的魔法使族怪獸變成表側攻擊表示或表側守備表示。
96352712,誇大化,此卡名的卡1回合僅能發動1張。\n①：怪獸之間進行戰鬥的傷害步驟開始時，可以從以下效果選擇1個發動。\n●該攻擊怪獸變成守備表示。\n●該攻擊對象怪獸回到手牌。\n●那2體進行戰鬥的怪獸破壞。
96355986,神聖標槍,①：回復對方攻擊怪獸的攻擊力數值的生命值。
96363153,調律,從我方牌組將1體「同步者」協調加入手牌並洗牌。之後，牌組最上方的1張卡送入墓地。
96367119,黑色至崇,此卡名的①②效果1回合僅能有1次使用其中1個。\n①：魔法‧陷阱卡發動時，將我方場上1個黑羽計數器取除才能發動。該發動無效並破壞。\n②：我方場上有「黑暗羽翼龍」存在的場合才能發動。墓地的此卡在我方場上覆蓋。因此效果覆蓋之此卡從場上離開的場合除外。
96378317,鐵獸的邂逅,此卡名的①②效果1回合各僅能使用1次。\n①：以我方場上連結狀態的獸族‧獸戰士族‧鳥獸族怪獸任意數量為對象才能發動。那些怪獸的攻擊力直到回合結束時上升700。\n②：我方場上連結狀態之獸族‧獸戰士族‧鳥獸族怪獸被戰鬥‧效果破壞的場合，可以作為代替把墓地的此卡除外。
96380700,對講槍兵,等級二以下的網域族怪獸一體\n此卡名的①效果1回合僅能使用1次。\n①：將此卡以外的我方場上1體網域族怪獸解放，以原卡名和該怪獸相異的我方墓地1體「碼語者」怪獸為對象才能發動。該怪獸在作為此卡所連結區的我方場上特殊召喚。
96381979,魁炎星王－宋虎,等級四獸戰士族怪獸二體\n①：此卡超量召喚成功時才能發動。從牌組把1張「炎舞」魔法‧陷阱卡覆蓋到我方場上。\n②：1回合1次，取除此卡1個超量素材才能發動。場上除獸戰士族以外的怪獸效果直到對方回合結束為止無效。\n③：此卡從場上送入墓地時，把我方場上表側表示存在3張「炎舞」魔法‧陷阱卡送入墓地才能發動。從牌組把2體等級4以下且攻擊力相同的獸戰士族怪獸守備表示特殊召喚。
96383838,三骨地帶,①：以我方墓地3體等級2以下通常怪獸為對象才能發動。那3體怪獸特殊召喚。
96384007,機甲部隊‧防衛兵,①：此卡反轉的場合發動。從牌組把1體「督戰官　柯賓頓」加入手牌。
96385345,薔薇的聖騎仕,此卡名的②效果1回合僅能使用1次。\n①：此卡以戰鬥破壞對方怪獸送入墓地時，解放此卡才能發動。從手牌‧牌組以守備表示特殊召喚1體植物族怪獸。\n②：將此卡從手牌送入墓地才能發動。從牌組將1體等級7以上的植物族怪獸加入手牌。 
96399967,機巧鳥－常世宇受賣長鳴,此卡名的①②效果1回合各僅能使用1次。\n①：把我方場上1體攻擊力和守備力數值相同的機械族怪獸解放才能發動。攻擊力和守備力數值相同而持有比解放怪獸低等級的1體機械族怪獸從牌組特殊召喚。\n②：把墓地的此卡除外才能發動。從裡側表示除外的我方卡之中，選擇攻擊力和守備力數值相同的1體機械族怪獸加入手牌。
96404912,無償交換,①：對方把怪獸的效果發動時才能發動。該發動無效並破壞。對方從牌組抽1張卡。
96420087,與闇的支配者的契約,「闇的支配者－索克」降臨必需。\n①：從我方的手牌‧場上把等級合計直到8以上的怪獸解放，從手牌把「闇的支配者－索克」儀式召喚。
96427353,機甲忍者　水,對方怪獸直接攻擊宣言時，我方墓地有此卡以外「忍者」怪獸存在的場合，將墓地的此卡除外來發動。將該攻擊怪獸的攻擊無效。
96428622,電控獨眼巨人,①：我方手牌為0張的場合，此卡攻擊力上升1000。
96433300,溟界之虛,此卡名的①效果1回合僅能使用1次。\n①：我方‧對方主要階段，把我方場上1體爬蟲類族效果怪獸解放，以對方墓地1體怪獸為對象才能發動。該怪獸在我方場上特殊召喚。因此效果特殊召喚的怪獸在結束階段送去墓地。\n②：魔法與陷阱區域表側表示之此卡被送去墓地的場合發動。爬蟲類族怪獸以外的我方場上表側表示怪獸全部送去墓地。
96434581,聖像騎士的晨曲,此卡名的卡1回合僅能發動1張。\n①：以我方場上1體「聖像騎士」怪獸為對象才能發動。此回合，該「聖像騎士」怪獸不受自身以外的卡的效果影響。
96457619,超量遮護罩,有超量素材的在場上表側表示存在的超量怪獸不能被卡的效果作為對象。
96458440,傳說的黑帶,只能裝備在我方場上的「格鬥鼠邱助」「僧侶戰士」「僧侶首領」上。若對方怪獸因為戰鬥而被裝備此卡的怪獸破壞時，給予對方等於被破壞的怪獸的守備力相等的傷害。
96462121,超接地展開,①：我方場上的機械族超量怪獸不會成為對方的效果對象。\n②：1回合1次，以我方場上1體「無限起動」超量怪獸為對象才能發動。比該體我方怪獸階級高階級2的1體機械族超量怪獸在作為對象的怪獸上方重疊當作超量召喚從額外牌組特殊召喚。此效果發動後，直到回合結束時我方僅能特殊召喚地屬性‧機械族怪獸。
96470883,凜天使 薔薇女王,此卡可以解放1體植物族怪獸來表側攻擊表示上級召喚。我方的準備階段時有1次將場上表側表示存在1體攻擊力最低的怪獸破壞。
96471335,幻想的黑魔導師,等級七怪獸二體\n此卡也可以重疊在我方場上的魔法使族‧階級6的超量怪獸上面來超量召喚。\n此卡名的②效果1回合僅能使用1次。\n①：1回合1次，取除此卡1個超量素材發動。從手牌‧牌組選擇1體魔法使族通常怪獸特殊召喚。\n②：魔法使族通常怪獸攻擊宣言時，選擇對方場上1張卡發動。該卡除外。
96474800,魔法導流機,這個回合，場上的裝備‧場地‧永續‧速攻魔法卡的效果無效。
96501677,流浪貓,當我方場上有別的獸族怪獸存在時，不能攻擊此卡。可使對方場上的1體怪獸的守備力在結束階段前變成 0 。此效果1回合1次
96546575,大要塞鯨魚,此卡名的①②③效果1回合各僅能使用1次。\n①：場上有「海」存在的場合才能發動。此回合，我方水屬性怪獸可以直接攻擊。\n②：對方戰鬥階段，以對方場上1體表側表示怪獸為對象才能發動。該怪獸破壞。\n③：場上之此卡被戰鬥‧效果破壞的場合才能發動。從我方牌組‧墓地選擇1體戰士族‧水屬性怪獸加入手牌或特殊召喚。
96553688,鳳凰種子,①：將我方場上表側表示存在的此卡送入墓地來發動。我方手牌1體「鳳凰石蒜」特殊召喚。
96561011,真紅眼闇龍,此卡不能通常召喚。\n此卡僅能解放場上1體「真紅眼黑龍」特殊召喚。\n①：我方墓地每有1體龍族怪獸，此卡攻擊力上升300。
96565487,暴風雪戰士,此卡戰鬥破壞對方怪獸的場合，確認對方牌組最上方的卡，放到牌組最上方或最下方。
96570609,天帝　埃忒耳,此卡可以把1體上級召喚的怪獸解放作上級召喚。\n①：此卡上級召喚成功的場合才能發動。從手牌‧牌組把「帝王」魔法‧陷阱卡2種類送入墓地，從牌組把1體攻擊力2400以上／守備力1000的怪獸特殊召喚。因此效果特殊召喚的怪獸在回合結束階段回到持有者手牌。\n②：此卡於手牌存在，對方主要階段把我方墓地1張「帝王」魔法‧陷阱卡除外才能發動。此卡上級召喚到場上。
96592102,RR－刃焰獵鷹,鳥獸族等級四怪獸二體\n①：我方生命值比對方少3000分以上的場合，此卡超量召喚成功的場合才能發動。此卡的攻擊力上升3000。\n②：此卡戰鬥破壞對方怪獸時，取除此卡任意數量的超量素材才能發動。依取除的超量素材數量，把對方場上那些怪獸破壞。
96594609,炎王獸 麒麟,我方場上表側表示存在「炎王」怪獸被卡片效果破壞的場合，可以從手牌特殊召喚此卡。另外，此卡被破壞送入墓地的場合，可以從牌組將1體炎屬性怪獸送入墓地。
96598015,金滿之壺,此卡名的卡1回合僅能發動1張。\n此卡發動的回合，我方僅能進行靈擺召喚的特殊召喚。\n①：選我方額外牌組表側表示的靈擺怪獸以及我方墓地的靈擺怪獸合計3體加進牌組洗牌。之後，我方從牌組抽2張牌。
96606246,EM助手驢,①：此卡召喚成功時才能發動。從我方手牌‧墓地選1體等級4以下的「EM」怪獸特殊召喚。
96622984,捕食植物　蒼蠅地獄,①：1回合1次，以對方場上1體表側表示怪獸為對象才能發動。該怪獸放置1個捕食計數器。放置捕食計數器且等級2以上的怪獸的等級變為1。\n②：此卡和等級在此卡以下的怪獸進行戰鬥的傷害步驟開始時才能發動。該怪獸破壞。那之後，此卡等級上升被破壞怪獸原等級之數值。
96631852,鐵壁的布陣,發動時選擇我方場上1體怪獸。當我方場上存有2體以上怪獸且全部守備表示時，所選擇的怪獸的守備力上升 700 點。當所選擇的怪獸離場時此卡破壞。
96633955,相劍大公－承影,協調＋協調以外怪獸一體以上\n此卡名的③效果1回合僅能使用1次。\n①：讓此卡攻擊力‧守備力上升並讓對方場上怪獸攻擊力‧守備力下降除外的卡數量×100。\n②：此卡被效果破壞的場合，可以作為代替把墓地的1張卡除外。\n③：卡被除外的場合才能發動。對方場上以及墓地的卡各選1張卡除外。
96637156,席取－六双丸,等級六怪獸二體\n①：對方戰鬥階段開始時發動。擲1次骰子。雙方主要怪獸區域從此卡看來以順時針方向從下1區算起作為1～6，主要怪獸區域的此卡項出現數目字的區域移動。所去移動區域有怪獸存在的場合，該怪獸在此卡下方重疊當作超量素材（持有超量素材怪獸的場合那些超量素材全部重疊）。此超量素材超過6個時，我方決鬥勝利。不能移動或不能把在所去移動區域怪獸作為超量素材的場合，此卡送去墓地。
96643568,天候法師,操縱雨的精靈。召喚颱風吹飛各種東西。
96653775,植然‧南瓜,對方場上有怪獸存在的場合此卡召喚成功時，可以將手牌1體「植然」怪獸特殊召喚。
96661780,力量防禦者,此卡名的①②效果1回合各僅能使用1次。\n①：我方生命值比對方少的場合，以我方場上1體原卡名包含「門之防禦者」的怪獸為對象才能發動。對方的生命值變成一半。那之後，該怪獸攻擊力上升與對方生命值相同的數值。\n②：把墓地的此卡除外才能發動。把「雷魔神－桑卡」「風魔神－修卡」「水魔神－斯卡」其中1體從我方牌組‧除外狀態加入手牌。 
96677818,魔導書整理,①：我方從牌組上翻開3張卡，可以改變順序，再放回牌組，且對方不能確認。
96682430,水精鱗－邃淵希德,此卡名的①效果1回合僅能使用1次。\n①：此卡被送入墓地的場合，可以從手牌特殊召喚1體此卡名以外「水精鱗」怪獸。
96693371,V‧HERO　倍增人,此卡名的①②③效果1回合各僅能使用1次。\n①：我方因戰鬥‧效果受到傷害的場合才能發動。墓地的此卡當作永續陷阱卡使用在我方魔法與陷阱區域表側表示放置。\n②：此卡是當作永續陷阱卡使用的場合，雙方的主要階段，把我方場上1體「HERO」怪獸解放才能發動。此卡特殊召喚。\n③：此卡從魔法與陷阱區域特殊召喚成功的場合才能發動。選擇場上1體怪獸，該攻擊力上升800。
96699830,來自天龍座的降誕,此卡發動的回合，我方僅能用此卡的效果將怪獸特殊召喚。\n①：從我方墓地以及我方場上的表側表示怪獸之中把機械族‧光屬性怪獸全部除外才能發動。從手牌把1體等級6以上的光屬性‧機械族怪獸無視召喚條件特殊召喚。此效果特殊召喚之怪獸攻擊力‧守備力變成因此卡發動而除外的怪獸數量×500，不受自身以外的卡效果影響。
96700602,波動障壁,對方怪獸攻擊宣言時，可以將我方場上存在的1體同步怪獸解放來發動。對方場上攻擊表示存在的怪獸全部變為守備表示。之後，攻擊宣言的怪獸的守備力分給予對方生命值傷害。
96704018,紋章獸 伯納斯獵鷹,此卡召喚‧反轉召喚‧特殊召喚成功時才能發動。我方場上所有等級5以上的怪獸等級變成4。
96704974,詭樂陷阱,此卡名的卡1回合僅能發動1張。\n①：捨棄2張手牌，以我方墓地1張陷阱卡為對象才能發動。該卡在我方場上覆蓋。因此效果覆蓋的卡在當回合也能發動。
96708940,SR彈珠機器,①：1回合1次，我方守備表示怪獸被選擇作為攻擊對象時才能發動。該怪獸變成表側攻擊表示。此回合，該怪獸不會被戰鬥破壞。\n【怪獸效果】\n此卡名的①怪獸效果1回合僅能使用1次。\n①：此卡召喚成功時才能發動。從牌組把1體「SR」怪獸加入手牌。此效果發動後，直到回合結束時我方僅能特殊召喚風屬性怪獸。
96729612,儀式的準備,①：從牌組把1體等級7以下的儀式怪獸加入手牌。那之後，可以選擇我方墓地1張儀式魔法卡加入手牌。
96733134,霸王眷龍　異色眼,①：把我方場上1體「霸王眷龍」怪獸解放才能發動。此卡破壞，從牌組把1體攻擊力在1500以下的靈擺怪獸加入手牌。\n【怪獸效果】\n①：把我方場上2體「霸王眷龍」怪獸解放才能發動。此卡從手牌特殊召喚。\n②：我方的靈擺怪獸和對方怪獸進行戰鬥的場合，給予對方的戰鬥傷害變成2倍。\n③：我方‧對方的戰鬥階段把此卡解放才能發動。從我方的額外牌組的表側表示的靈擺怪獸之中選此卡名以外「霸王眷龍」或「霸王門」怪獸合計最多2體守備表示特殊召喚。
96746083,真龍皇　阿耆尼馬茲德Ｖ【消滅】,此卡名的①②效果1回合各僅能使用1次。\n①：我方主要階段才能發動。從我方手牌‧場上表側表示怪獸之中，選擇包含炎屬性怪獸的2體怪獸破壞，此卡從手牌特殊召喚。破壞2體炎屬性怪獸的場合，選擇對方場上‧墓地1體怪獸除外。\n②：此卡被卡片效果破壞的場合才能發動。從我方墓地選擇1體炎屬性以外幻龍族怪獸加入手牌。　
96765646,回憶的鞦韆,我方墓地存在的1體通常怪獸特殊召喚到我方場上。因此效果特殊召喚的怪獸在該回合的結束階段時破壞。
96782886,心靈大師,支付800生命值‧解放我方場上「心靈大師」以外1體超能族怪獸來發動。選擇我方牌組1體等級4以下的超能族怪獸以表側攻擊表示特殊召喚。
96789758,芬芳法師－茉莉,①：此卡於怪獸區域存在，我方生命值比對方多的場合，在我方主要階段時僅有1次，我方可以在通常召喚外再多召喚除此卡名以外1體植物族怪獸。\n②：1回合1次，我方生命值回復的場合發動。我方從牌組抽1張牌。
96795312,武之賢者－阿卡絲,此卡名在規則上也當作「閃刀」卡使用。\n此卡名的①②③效果1回合各僅能使用1次。\n①：從手牌將1張魔法卡捨棄才能發動。此卡從手牌特殊召喚。\n②：我方場上的連結怪獸要被戰鬥‧效果破壞的場合，可以作為代替將我方墓地1張魔法卡除外。\n③：此卡被戰鬥‧效果破壞送去墓地的場合，以我方除外的1張「閃刀」魔法卡為對象才能發動。該卡加入手牌。 
96802306,燧騎士點五零機槍,①：我方另一邊的靈擺區有「燧騎士」卡片存在的場合可以發動。我方靈擺區的所有卡片破壞，從我方牌組‧墓地選擇1體炎屬性‧戰士族怪獸加入手牌。\n【怪獸敘述】\n使精力太旺盛的燧騎士們團結起來的特攻隊長。老是被血氣方剛立刻腦子點火的部下們傷透腦筋。
96851799,火焰球,非常熱的火焰團。用身體去衝撞別人。
96857854,鑽石塵妖,①：場上的卡片被戰鬥‧卡片效果破壞時才能發動。從牌組選擇到該被破壞卡片數量的「塵妖」怪獸在我方‧對方場上特殊召喚。 \n②：此卡於墓地存在的場合僅1次，可以從我方墓地將1體「塵妖」怪獸除外發動。此卡變為通常怪獸（惡魔族‧闇‧等級1‧攻0／守1000），在對方怪獸區以守備表示特殊召喚（不作為陷阱卡使用）。以此效果特殊召喚的此卡不能解放，也不能作為融合‧同步‧超量召喚的素材。
96864105,CNo.73　激瀧瀑神‧邃淵湧流,等級六怪獸三體\n①：我方場上怪獸和對方怪獸進行戰鬥的傷害計算時僅有1次，取除此卡1個超量素材才能發動。僅在此次傷害計算時，那體我方怪獸的攻擊力上升進行戰鬥的對方怪獸攻擊力數值。\n②：此卡持有「No.73　激龍神‧邃淵波濤」作為超量素材的場合，得到以下效果。\n●此卡不會被效果破壞。
96864811,禁忌的聖衣,①：以場上1體表側表示怪獸為對象才能發動。直到回合結束時，該怪獸攻擊力下降600，不會成為卡片效果對象，不會被卡片效果破壞。
96872283,躍進騎士,此卡在墓地或場上表側表示存在時，當作通常怪獸。場上表側表示存在的此卡，以通常召喚的機會來當作再度召喚進行，此卡將變成效果怪獸並且獲得以下效果。\n●將我方場上1張表側表示存在的裝備卡送入墓地，破壞對方場上1張卡。
96875080,大氣層外射擊,將我方場上1體「外星人」怪獸送入墓地。破壞場上1張魔法‧陷阱卡。
96890582,秒殺的暗殺者,我方手牌每1張卡此卡攻擊力及守備力下降400分。
96891787,教導的鐵槌　特奧【德拉古馬】,此卡名的①③效果1回合各僅能使用1次。\n①：從額外牌組特殊召喚之怪獸在場上存在的場合才能發動。此卡從手牌特殊召喚。\n②：此卡不會被額外牌組特殊召喚的怪獸戰鬥破壞。\n③：以從額外牌組特殊召喚的場上1體表側表示怪獸為對象才能發動。直到回合結束時，此卡攻擊力上升600，作為對象的怪獸攻擊力下降600。
96897184,古生代化石騎士　骷髏國王,岩石族怪獸＋等級七以上怪獸\n此卡僅能用「化石融合－化石結合」的效果才能從額外牌組特殊召喚。\n此卡名的③效果1回合僅能使用1次。\n①：此卡在同1次戰鬥階段中可以作2次攻擊。\n②：此卡向守備表示怪獸攻擊的場合，給與攻擊力超過該守備力數值的戰鬥傷害。\n③：對方回合，以對方墓地1體怪獸為對象才能發動。選擇我方1張手牌捨棄，作為對象怪獸在我方場上特殊召喚。
96907086,地縛旋風,我方場上有「地縛神」怪獸表側表示存在時才可發動。對方場上存在的魔法‧陷阱卡全部破壞。
96914272,虛榮的大猿,此卡不能通常召喚。從手牌將1體獸族怪獸送入墓地的場合可以特殊召喚。這個方法特殊召喚成功時，確認那張送入墓地的獸族怪獸的等級，可以選擇以下1個效果來發動：\n●此卡的等級上升那個等級。\n●此卡的等級下降那個等級。
96915510,魔神儀之創造主－造物聖壇,「魔神儀的祝誕」降臨。\n此卡名的①效果1回合僅能使用1次。\n①：我方‧對方主要階段把手牌的此卡給對方觀看才能發動。選擇1張手牌捨棄，那之後，等級合計直到變成等級10為止選擇我方墓地的「魔神儀」怪獸特殊召喚。因此效果特殊召喚的怪獸在結束階段回到持有者牌組。\n②：只要此卡於怪獸區域存在，儀式怪獸以外的我方場上「魔神儀」怪獸攻擊力上升2000，效果無效化。
96930127,鎖鍊狗,我方場上表側表示的獸族怪獸存在2體的場合，此卡可以從我方墓地特殊召喚。因為這個方法特殊召喚的此卡從場上離開的場合除外。此卡只能做為獸族同步怪獸的同步素材。
96938777,神機王Ur,可以對對方場上所有怪獸各進行一次攻擊。此卡進行戰鬥的場合，給對方的戰鬥傷害為0。
96938986,共振蟲,①：此卡從場上送入墓地的場合才能發動。從牌組將1體等級5以上的昆蟲族怪獸加入手牌。\n②：此卡被除外的場合才能發動。從牌組將1體「共振蟲」以外的昆蟲族怪獸送入墓地。
96945958,SR渦輪歌牌,此卡名的①②效果1回合各僅能使用1次。\n①：我方場上有風屬性怪獸存在的場合才能發動。此卡從手牌特殊召喚。此效果發動後，直到回合結束時我方不能把風屬性以外的怪獸效果發動。\n②：從我方墓地把此卡和1體「SR」怪獸除外才能發動。我方場上全部風屬性怪獸攻擊力直到回合結束時上升800。
96947648,打撈作業,①：以我方墓地2體攻擊力1500以下的水屬性怪獸為對象才能發動。那些卡加入手牌。
96965364,孵化,解放我方場上1體怪獸來發動。從牌組特殊召喚1體比解放怪獸等級高1的昆蟲族怪獸。
96967123,大炮不倒翁,在不倒翁裡裝著大砲，瞄准後絕不會打歪。
96981563,吃火焰的大龜,擁有真紅甲殼的烏龜，據說曾吞下了火焰。
97000273,廢鐵‧金剛,①：此卡召喚成功的場合發動。此卡破壞。\n②：此卡被「廢鐵」卡效果破壞送去墓地的場合，以我方墓地此卡名以外1體「廢鐵」怪獸為對象才能發動。該卡加入手牌。
97001138,黑暗升級,此卡名的卡1回合僅能發動1張。\n我方或對方的主要階段以及戰鬥階段時，以我方墓地1體攻擊力2400以上且守備力1000的怪獸為對象才能發動。該怪獸加入手牌。\n之後，可以從手牌將1體攻擊力2400以上且守備力1000的怪獸以表側攻擊表示上級召喚。
97007933,HSR魔劍玉,協調＋協調以外的怪獸一體以上\n此卡名的的②③效果1回合各能使用1次。\n①：此卡向守備表示怪獸攻擊的場合，給予攻擊力超過那個守備力的數值的戰鬥傷害。\n②：把我方墓地1體機械族怪獸除外才能發動。給予對方500傷害。\n③：此卡於墓地存在，我方場上沒有卡存在的場合，我方主要階段才能發動。此卡從墓地特殊召喚。此效果發動的回合，我方不能通常召喚。
97017120,巨大老鼠,①：此卡被戰鬥破壞送去墓地時才能發動。從牌組把1體攻擊力1500以下地屬性怪獸攻擊表示特殊召喚。
97021916,黑暗共鳴體,1回合1次，此卡不會被戰鬥破壞。
97023549,冰刀滑雪者,冰上的舞姬‧華麗的戰士。以必殺技－阿克塞爾切裂，華麗地攻擊敵人的怪獸。
97024987,燧騎士德拉古諾夫狙擊步槍,①：我方另一邊的靈擺區有「燧騎士」卡片存在的場合可以發動。我方靈擺區的所有卡片破壞，從我方牌組‧墓地選擇1體炎屬性‧戰士族怪獸加入手牌。\n【怪獸敘述】\n直性子討厭歪門邪道的燧騎士老手戰士。也許是那個性格的緣故，近來他好像對自己拿的武器抱有疑問。
97036149,天威龍－心輪,此卡名的①②效果1回合各僅能使用1次。\n①：我方場上沒有效果怪獸存在的場合才能發動。此卡從手牌特殊召喚。\n②：效果怪獸以外我方場上表側表示怪獸在和對方表側表示怪獸進行戰鬥的攻擊宣言時，把手牌‧墓地的此卡除外才能發動。該對方怪獸的攻擊力直到回合結束時下降1500。
97053215,G石人‧頑固石碑,地屬性怪獸二體\n此卡名的①效果1回合僅能使用1次。\n①：此卡從墓地特殊召喚成功的場合，以我方墓地1體可以通常召喚的地屬性怪獸為對象才能發動。該怪獸加入手牌或特殊召喚。因此效果特殊召喚的怪獸效果無效化，從場上離開的場合除外。
97064649,暗躍的德魯依 智者,此卡從場上送入墓地的場合，可以選擇我方墓地1張永續魔法卡覆蓋到我方場上。用這個效果覆蓋的卡片在這個回合不能發動。「暗躍的德魯依 智者」的效果1回合只能使用1次。
97077563,活死人的呼喚聲,①：以我方墓地1體怪獸為對象才能把此卡發動。該怪獸攻擊表示特殊召喚。此卡離場時，該怪獸破壞。該怪獸離場時，此卡破壞。
97091969,武裝龍之震霆,此卡名的①效果1回合僅能使用1次。\n①：可以以我方場上1體「武裝龍」怪獸為對象，從以下效果選擇1個發動。\n●該怪獸攻擊力上升該怪獸等級×100。\n●從我方墓地選擇該怪獸等級以下的1體「武裝龍」怪獸加入手牌。\n②：我方場上「武裝龍」怪獸被效果破壞的場合，可以作為代替把此卡送去墓地。
97093037,創世者的化身,解放此卡，手牌一體「創世神」特殊召喚。
97112505,先史遺產　墨瓦蠟地球儀,此卡名的①②效果1回合各僅能使用1次。\n①：把此卡解放才能發動。從牌組把此卡明以外1體「先史遺產」怪獸特殊召喚。\n②：此卡於墓地存在，從我方墓地把此卡名以外1張「先史遺產」卡除外才能發動。此卡加入手牌。此效果在此卡送去墓地的回合不能發動。
97120394,封魔之箭,此卡發動時，不能對應此卡來發動魔法‧陷阱‧怪獸效果。\n①：我方或對方的戰鬥階段開始時才能發動，此卡發動後，到回合結束為止，雙方不能將魔法‧陷阱的效果發動。
97127906,外星人士兵,謎之生命體外星人的上級戰士。雖擁有較高的攻擊力，卻沒有掌握任何特殊能力。
97148796,龍輝巧－右樞α,此卡不能通常召喚。\n用「龍輝巧」卡的效果才能特殊召喚。\n此卡名的①效果1回合僅能使用1次。\n①：從我方手牌‧場上把1體此卡以外「龍輝巧」怪獸或儀式怪獸解放才能發動。此卡從手牌‧墓地守備表示特殊召喚。那之後，可以從牌組把1體儀式怪獸加入手牌。此效果發動的回合，我方僅能把不能通常召喚的怪獸特殊召喚。
97151365,星之門,對方怪獸進行戰鬥的場合，該傷害步驟終了時此卡放置1個門計數器。我方主要階段時將此卡送入墓地，我方手牌等級在此卡搭載的計數器數量以下的怪獸一體特殊召喚。
97165977,月光舞豹姬,「月光舞貓姬」＋「月光」怪獸\n此卡用以上記述的卡為融合素材進行融合召喚才能從額外牌組特殊召喚。 \n①：此卡不會被對方的效果破壞。 \n②：1回合1次，我方主要階段1才能發動。此回合，對方怪獸各有1次不會被戰鬥破壞，此卡可以向全部對方怪獸各作2次攻擊。 \n③：此卡戰鬥破壞對方怪獸時發動。此卡的攻擊力直到戰鬥階段結束時上升200。
97168905,奇蹟的軌跡,選擇我方場上1體表側攻擊表示存在的怪獸來發動。對方從牌組抽1張卡。此回合的結束階段前，選擇的怪獸攻擊力上升1000，一度在戰鬥階段可以進行2次攻擊。該怪獸進行戰鬥的場合，對方受到的戰鬥傷害為0。
97169186,地碎,①：對方場上1體守備力最高的怪獸破壞。
97170107,光輝精靈,等級2怪獸×2\n對方將怪獸召喚‧特殊召喚成功時，取除此卡的1個超量素材來發動。那些怪獸的攻擊力下降500。
97173708,衍生物誕生祭,把我方場上的相同等級的衍生物2體以上解放才能發動。從我方墓地選擇最多有解放的衍生物數量的和為此卡發動而解放的衍生物相同等級的怪獸特殊召喚。這個效果特殊召喚的怪獸的效果無效化，結束階段時破壞。
97182396,A‧∀‧ＶＶ【遊樂設施‧征服海盜船】,①：以1體我方場上「驚樂」怪獸或對方場上表側表示怪獸為對象才能把此卡發動。此卡當作裝備卡使用給該怪獸裝備。\n②：可以把裝備怪獸控制者對應的以下效果發動。\n●我方：1回合1次，對方怪獸攻擊宣言時才能發動。該攻擊無效，直到戰鬥階段結束時裝備怪獸的控制權變更。\n●對方：裝備怪獸把效果發動時才能發動。裝備怪獸回到原持有者手牌。
97204936,大地之騎士　蓋亞騎士,協調＋協調以外怪獸一體以上
97211663,影靈衣的返魂術,「影靈衣」儀式怪獸降臨必需。\n此卡名的①效果1回合僅能使用1次。\n①：等級合計直到變成儀式召喚之怪獸等級相同為止，把我方的手牌‧場上怪獸解放，從我方手牌‧墓地把1體「影靈衣」儀式怪獸儀式召喚。\n②：我方場上沒有怪獸存在，把此卡和1體「影靈衣」怪獸從我方墓地除外才能發動。從牌組把1張「影靈衣」魔法卡加入手牌。
97219708,RR－最終林鴞,此卡名的②效果1回合僅能使用1次。\n①：我方的「RR」怪獸進行戰鬥的傷害計算時才能發動。此卡從手牌特殊召喚。我方生命值回復我方場上‧墓地的魔法‧陷阱卡的數量×100。\n②：把此卡解放才能發動。從額外牌組把1體「RR」超量怪獸以守備表示特殊召喚。因此效果特殊召喚的怪獸的效果無效化，結束階段時回到額外牌組。此回合對方受到的所有戰鬥傷害變為0。
97232518,深淵的電擊魟,①：此卡發動後變成效果怪獸（雷族‧光‧等級5‧攻1900／守0）在怪獸區域特殊召喚。此卡也當作陷阱卡使用。\n②：此卡效果特殊召喚的此卡不會被戰鬥破壞。
97234686,劍鬥獸交替,①：我方場上有「劍鬥獸」怪獸特殊召喚成功時才能發動。對方選自身1張手牌捨棄。
97240270,瘋狂龍蝦,作為被全世界的美食家怪獸們所喜愛的高級食材而聞名。可怕的味道據說很刺激。
